mediaName,relName,relationType
巴霍巴利王：开端,纳赛尔,主演
巴霍巴利王：开端,纳赛尔,主演
巴霍巴利王：开端,安努舒卡·谢蒂,主演
巴霍巴利王：开端,安努舒卡·谢蒂,主演
巴霍巴利王：开端,S.S. Rajamouli ,导演
巴霍巴利王：开端,S.S. Rajamouli ,导演
巴霍巴利王：开端,S.S. Rajamouli ,编剧
巴霍巴利王：开端,S.S. Rajamouli ,编剧
巴霍巴利王：开端,Prasad Devineni ,制作人
巴霍巴利王：开端,Prasad Devineni ,制作人
巴霍巴利王：开端,Natarajan Ramji ,制作人
巴霍巴利王：开端,Natarajan Ramji ,制作人
巴霍巴利王：开端,Iliya Sotirov ,制作人
巴霍巴利王：开端,Iliya Sotirov ,制作人
巴霍巴利王：开端,Shobu Yarlagadda ,制作人
巴霍巴利王：开端,Shobu Yarlagadda ,制作人
巴霍巴利王：开端,Valli Keeravaani ,制作人
巴霍巴利王：开端,Valli Keeravaani ,制作人
巴霍巴利王：开端,Karky ,编剧
巴霍巴利王：开端,Karky ,编剧
巴霍巴利王：开端,Vijayendra Prasad ,编剧
巴霍巴利王：开端,Vijayendra Prasad ,编剧
巴霍巴利王：开端,C.H. Vijay Kumar ,编剧
巴霍巴利王：开端,C.H. Vijay Kumar ,编剧
巴霍巴利王：开端,Ajay Kumar ,编剧
巴霍巴利王：开端,Ajay Kumar ,编剧
巴霍巴利王：开端,Manoj Muntashir ,编剧
巴霍巴利王：开端,Manoj Muntashir ,编剧
巴霍巴利王：开端,拉纳·达格巴帝,主演
巴霍巴利王：开端,拉纳·达格巴帝,主演
巴霍巴利王：开端,挲塞亚拉杰,主演
巴霍巴利王：开端,挲塞亚拉杰,主演
巴霍巴利王：开端,拉米雅·克利须那,主演
巴霍巴利王：开端,拉米雅·克利须那,主演
巴霍巴利王：开端,s·s·拉贾穆里,导演
巴霍巴利王：开端,s·s·拉贾穆里,导演
巴霍巴利王：开端,s·s·拉贾穆里,编剧
巴霍巴利王：开端,s·s·拉贾穆里,编剧
超级保镖,释延能,主演
超级保镖,福建恒业影业有限公司,制作
超级保镖,福建恒业影业有限公司,发行
超级保镖,台湾卢米埃电影股份有限公司,发行
超级保镖,北京泛亚视觉文化传播有限公司,制作
超级保镖,北京海润影业有限公司,制作
超级保镖,岳松,主演
超级保镖,岳松,导演
超级保镖,岳松,编剧
超级保镖,北京岳松影视文化有限公司,制作
超级保镖,福星全亚文化传媒（上海）有限公司,制作
超级保镖,克诺影视传媒（北京）有限公司,制作
超级保镖,北京顶峰传奇影视文化有限公司,发行
超级保镖,深圳华谊影业有限公司等出品,制作
超级保镖,广东昇格传媒有限公司,发行
超级保镖,北京先锋传奇影视文化有限公司,制作
超级保镖,北京先锋传奇影视文化有限公司,发行
超级保镖,重庆越界国际影院投资股份有限公司,发行
超级保镖,恒大院线管理有限公司,发行
超级保镖,中广国际数字电影院线（北京）有限公司,发行
超级保镖,拉卡拉影业有限公司,制作
超级保镖,深圳前海时代影业有限公司,制作
超级保镖,北京长龙兄弟影视文化传播有限公司,制作
超级保镖,北京海纳三川文化发展有限公司,制作
超级保镖,北京盛品国际影视传媒有限公司,制作
超级保镖,邹兆龙,主演
超级保镖,李长海,主演
超级保镖,杨骏,主演
超级保镖,尚铁龙,主演
超级保镖,徐冬梅,主演
超级保镖,李宇菲,主演
超级保镖,董江涛,主演
超级保镖,陈惠敏,主演
超级保镖,姜宝成,主演
超级保镖,元武,主演
闺蜜2,黄真真,导演
那件疯狂的小事叫爱情,王凯,编剧
那件疯狂的小事叫爱情,华夏电影发行有限责任公司,发行
那件疯狂的小事叫爱情,英皇电影有限公司,制作
那件疯狂的小事叫爱情,何炅,主演
那件疯狂的小事叫爱情,杜海涛,主演
那件疯狂的小事叫爱情,英皇娱乐集团有限公司,制作
那件疯狂的小事叫爱情,一壹国际影视文化传媒（北京）有限公司,制作
那件疯狂的小事叫爱情,英皇（北京）文化发展有限公司,制作
那件疯狂的小事叫爱情,邹佡,导演
那件疯狂的小事叫爱情,邹佡,编剧
那件疯狂的小事叫爱情,五洲电影发行有限公司,发行
那件疯狂的小事叫爱情,湖南芒果娱乐有限公司,制作
那件疯狂的小事叫爱情,万达影视传媒有限公司,制作
那件疯狂的小事叫爱情,千里同乐影视文化传媒（北京）有限公司,制作
那件疯狂的小事叫爱情,浙江乐颂文化传媒有限公司,制作
那件疯狂的小事叫爱情,英皇电影,制作
那件疯狂的小事叫爱情,谢霆锋,主演
那件疯狂的小事叫爱情,霍汶希,制作人
那件疯狂的小事叫爱情,徐仁国,主演
那件疯狂的小事叫爱情,钟欣潼,主演
那件疯狂的小事叫爱情,陈伟霆,主演
那件疯狂的小事叫爱情,谷峪,编剧
那件疯狂的小事叫爱情,应良鹏,编剧
那件疯狂的小事叫爱情,唐艺昕,主演
那件疯狂的小事叫爱情,郑秀妍,主演
那件疯狂的小事叫爱情,隋凯,主演
那件疯狂的小事叫爱情,索朗尼玛,主演
那件疯狂的小事叫爱情,孙怡,主演
了不起的处女座,浙江乐观影业有限公司,制作
诡梦凶铃,四川天空之境影业有限公司,制作
诡梦凶铃,北京卓迈影业有限公司,制作
诡梦凶铃,上海鑫岳文化传播有限公司,制作
诡梦凶铃,上海鑫岳文化传播有限公司,发行
诡梦凶铃,成都梵天魔方文化传播有限公司,制作
诡梦凶铃,深圳市绿景企业管理集团有限公司,制作
诡梦凶铃,深圳市前海九汇互联网金融服务有限公司,制作
诡梦凶铃,上海鑫岳影视传播股份有限公司,制作
诡梦凶铃,上海鑫岳影视传播股份有限公司,发行
诡梦凶铃,上海鑫岳影视传播有限公司,制作
诡梦凶铃,上海鑫岳影视传播有限公司,发行
诡梦凶铃,邓安东,导演
诡梦凶铃,邓安东,编剧
诡梦凶铃,聂宇辰,制作人
诡梦凶铃,张洋,制作人
诡梦凶铃,何映桥,主演
诡梦凶铃,王馨彤,主演
诡梦凶铃,方力申,主演
诡梦凶铃,李斯丹妮,主演
诡梦凶铃,刘小东,主演
爵迹,范冰冰,主演
爵迹,狮门影业公司,制作
爵迹,千和影业（北京）有限公司,制作
爵迹,郭敬明,主演
爵迹,郭敬明,导演
爵迹,郭敬明,编剧
爵迹,乐视影业（北京）有限公司,制作
爵迹,乐视影业（北京）有限公司,发行
爵迹,陈学冬,主演
爵迹,北京麦特文化发展有限公司,制作
爵迹,王源,主演
爵迹,重庆保利万和院线,发行
爵迹,上海最世文化发展有限公司,制作
爵迹,五洲电影发行有限公司,发行
爵迹,林允,主演
爵迹,北京星美影视发行有限公司,发行
